image_name,barn,beach,bedroom,castle,classroom,desert,kitchen,library,mountain,river
sourcetest/desert/00000032.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000034.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000058.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000043.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000080.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000123.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000144.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000182.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000205.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000259.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000089.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000126.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000168.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000170.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000171.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000194.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000237.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000302.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000330.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000369.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000373.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000374.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000419.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000430.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000476.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000511.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000558.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000581.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000604.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000398.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000433.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000506.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000542.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000567.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000635.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000657.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000664.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000686.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000690.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000773.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000790.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000864.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000894.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000908.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000935.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000677.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000740.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000789.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000848.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000883.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000983.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000984.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001017.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001050.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001063.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001097.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001134.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001167.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001218.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001239.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000945.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001009.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001047.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001090.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001103.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001149.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001189.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000318.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000624.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00000920.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001233.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001543.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001843.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002193.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002464.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002760.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00003086.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001284.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001293.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001298.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001318.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001319.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001328.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001329.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001333.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001405.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001426.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001441.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001469.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001527.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001549.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001267.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001307.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001376.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001420.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001443.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001517.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001588.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001593.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001596.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001602.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001637.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001693.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001721.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001765.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001794.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001815.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001844.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001558.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001616.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001692.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001708.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001738.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001782.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001804.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001893.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001934.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001988.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001997.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002017.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002040.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002087.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002089.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001870.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001912.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00001955.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002011.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002021.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002062.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002206.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002207.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002245.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002254.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002271.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002276.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002277.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002283.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002328.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002364.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002409.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002445.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002221.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002270.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002275.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002295.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002345.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002399.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002474.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002486.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002531.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002538.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002592.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002594.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002648.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002669.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002670.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002676.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002680.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002733.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002747.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002496.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002570.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002628.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002662.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002712.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002779.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002784.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002832.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002845.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002879.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002931.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002951.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002968.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00003016.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00003019.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00003062.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002815.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002857.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002886.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002940.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002966.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00002979.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00003104.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00003108.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00003113.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00003158.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00003184.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00003197.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00003223.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00003228.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00003239.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00003245.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00003296.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00003301.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00003310.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00003140.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00003196.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00003215.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00003235.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/desert/00003272.jpg,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000
sourcetest/kitchen/00000007.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.848,0.000,0.000,0.000
sourcetest/kitchen/00000012.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.908,0.000,0.000,0.000
sourcetest/kitchen/00000016.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.523,0.000,0.000,0.000
sourcetest/kitchen/00000029.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.485,0.000,0.000,0.000
sourcetest/kitchen/00000059.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.806,0.000,0.000,0.000
sourcetest/kitchen/00000104.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.808,0.000,0.000,0.000
sourcetest/kitchen/00000121.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.734,0.000,0.000,0.000
sourcetest/kitchen/00000126.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.777,0.000,0.000,0.000
sourcetest/kitchen/00000137.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.823,0.000,0.000,0.000
sourcetest/kitchen/00000145.jpg,0.000,0.000,0.000,0.000,0.001,0.000,0.715,0.002,0.000,0.000
sourcetest/kitchen/00000183.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.927,0.000,0.000,0.000
sourcetest/kitchen/00000225.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.964,0.000,0.000,0.000
sourcetest/kitchen/00000272.jpg,0.000,0.000,0.001,0.000,0.000,0.000,0.729,0.000,0.000,0.000
sourcetest/kitchen/00000358.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.868,0.000,0.000,0.000
sourcetest/kitchen/00000363.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.778,0.000,0.000,0.000
sourcetest/kitchen/00000366.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.536,0.000,0.000,0.000
sourcetest/kitchen/00000378.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.732,0.000,0.000,0.000
sourcetest/kitchen/00000444.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.848,0.000,0.000,0.000
sourcetest/kitchen/00000499.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.702,0.000,0.000,0.000
sourcetest/kitchen/00000519.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.873,0.000,0.000,0.000
sourcetest/kitchen/00000543.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.520,0.000,0.000,0.000
sourcetest/kitchen/00000545.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.843,0.000,0.000,0.000
sourcetest/kitchen/00000547.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.802,0.000,0.000,0.000
sourcetest/kitchen/00000571.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.806,0.000,0.000,0.000
sourcetest/kitchen/00000575.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.902,0.000,0.000,0.000
sourcetest/kitchen/00000633.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.902,0.000,0.000,0.000
sourcetest/kitchen/00000635.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.813,0.000,0.000,0.000
sourcetest/kitchen/00000637.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.772,0.000,0.000,0.000
sourcetest/kitchen/00000682.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.816,0.000,0.000,0.000
sourcetest/kitchen/00000699.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.961,0.000,0.000,0.000
sourcetest/kitchen/00000762.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.796,0.000,0.000,0.000
sourcetest/kitchen/00000763.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.594,0.000,0.000,0.000
sourcetest/kitchen/00000776.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.860,0.000,0.000,0.000
sourcetest/kitchen/00000885.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.726,0.000,0.000,0.000
sourcetest/kitchen/00000929.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.510,0.000,0.000,0.000
sourcetest/kitchen/00000955.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.890,0.000,0.000,0.000
sourcetest/kitchen/00000962.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.859,0.000,0.000,0.000
sourcetest/kitchen/00000970.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.703,0.000,0.000,0.000
sourcetest/kitchen/00001024.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.907,0.000,0.000,0.000
sourcetest/kitchen/00001174.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.798,0.000,0.000,0.000
sourcetest/kitchen/00001217.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.908,0.000,0.000,0.000
sourcetest/kitchen/00001230.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.668,0.000,0.000,0.000
sourcetest/kitchen/00001266.jpg,0.000,0.000,0.000,0.000,0.000,0.000,0.711,0.000,0.000,0.000
